country,year,region_wb,region_un,region_un_sub,incomegroup,population,gdp,gini,palma,bottom20,top20
Denmark,2000,Europe and Central Asia,Europe,Northern Europe,High income,5339658.0,57948.609375,23.81267929077148,0.8049460649490356,10.36103820800781,31.01256561279297
Denmark,2004,Europe and Central Asia,Europe,Northern Europe,High income,5404598.0,59935.61328125,24.27306175231934,0.820306122303009,10.11898612976074,31.30109596252441
Denmark,2007,Europe and Central Asia,Europe,Northern Europe,High income,5461607.0,63649.71484375,25.43338012695313,0.8769039511680603,9.790000915527344,31.49736976623535
Denmark,2010,Europe and Central Asia,Europe,Northern Europe,High income,5547863.0,60233.36328125,26.15802383422852,0.9170136451721191,9.590959548950195,31.7040901184082
Denmark,2013,Europe and Central Asia,Europe,Northern Europe,High income,5615333.0,61128.39453125,25.76935577392578,0.8972659111022949,9.729028701782227,31.70493316650391
Denmark,2016,Europe and Central Asia,Europe,Northern Europe,High income,5728201.0,63868.7578125,29.4006175994873,1.093220114707947,8.600859642028809,32.40936279296875
Denmark,2017,Europe and Central Asia,Europe,Northern Europe,High income,5765168.0,65398.796875,28.31874847412109,1.023683905601501,8.760000228881836,32.33998870849609
Denmark,2018,Europe and Central Asia,Europe,Northern Europe,High income,5793824.0,66285.7265625,28.43062782287598,1.03030252456665,8.769124031066895,32.39593124389648
Denmark,2019,Europe and Central Asia,Europe,Northern Europe,High income,5814618.0,67179.125,28.66884803771973,1.047996640205383,8.769123077392578,32.38198089599609
Denmark,2020,Europe and Central Asia,Europe,Northern Europe,High income,5831530.0,65791.109375,28.1681022644043,1.017030477523804,8.879998207092285,32.41630172729492
Denmark,2021,Europe and Central Asia,Europe,Northern Europe,High income,5856776.0,70342.3203125,28.79502487182617,1.056778073310852,8.860885620117188,32.56335830688477
Denmark,2022,Europe and Central Asia,Europe,Northern Europe,High income,5902904.0,70865.4375,29.59471893310547,1.106060266494751,8.690869331359863,32.62089920043945
Denmark,2023,Europe and Central Asia,Europe,Northern Europe,High income,5948136.0,72097.3046875,29.30448913574219,1.089056134223938,8.920891761779785,32.57120132446289
Dominican Republic,1992,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,7447474.0,7851.66259765625,50.49164962768555,3.337880611419678,4.340000152587891,42.63997268676758
Dominican Republic,1996,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,8032894.0,8981.2822265625,46.76593399047852,2.702749252319336,4.580377578735352,42.07271194458008
Dominican Republic,1997,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,8174078.0,9610.3837890625,47.94824600219727,2.90647029876709,4.320379257202148,42.13759613037109
Dominican Republic,2000,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,8584190.0,10828.0869140625,50.84624481201172,3.406807899475098,3.940000057220459,43.36639404296875
Dominican Republic,2001,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,8720283.0,10921.2607421875,49.36722564697266,3.119521141052246,4.380438804626465,42.99420166015625
Dominican Republic,2002,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,8852235.0,11242.072265625,49.68289566040039,3.187654495239258,3.900390625,42.90188980102539
Dominican Republic,2003,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,8980620.0,10932.2353515625,50.3939208984375,3.308883190155029,4.23957633972168,43.07186126708984
Dominican Republic,2004,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,9104892.0,11060.16015625,50.17081069946289,3.248798847198486,4.39955997467041,43.10506057739258
Dominican Republic,2005,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,9225034.0,11945.3154296875,50.57294845581055,3.328835725784302,3.869999647140503,43.57765197753906
Dominican Republic,2006,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,9341183.0,12879.0654296875,52.27323150634766,3.680850505828857,3.77000093460083,43.97756958007813
Dominican Republic,2007,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,9455658.0,13666.6875,49.32466506958008,3.119425773620605,4.259999752044678,42.86148071289063
Dominican Republic,2008,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,9573130.0,13932.234375,48.75656890869141,3.014855146408081,4.429555892944336,42.71799850463867
Dominican Republic,2009,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,9695265.0,13886.8837890625,49.49618148803711,3.12867259979248,4.369563579559326,43.12386322021484
Dominican Republic,2010,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,9820175.0,14853.6337890625,47.97419357299805,2.878974914550781,4.519548416137695,42.76592636108398
Dominican Republic,2011,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,9945621.0,15125.8388671875,48.21409225463867,2.911944627761841,4.62000036239624,42.4678840637207
Dominican Republic,2012,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,10070411.0,15344.333984375,46.63607406616211,2.685986757278442,4.770000457763672,41.60511779785156
Dominican Republic,2013,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,10193833.0,15897.5634765625,48.24084091186523,2.919818162918091,4.709999084472656,42.60736465454102
Dominican Republic,2014,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,10315528.0,16817.64453125,44.93433380126953,2.408118009567261,4.900491237640381,41.82493591308594
Dominican Republic,2015,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,10434829.0,17777.01171875,45.63162994384766,2.528571367263794,4.889999389648438,41.64192581176758
Dominican Republic,2016,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,10551430.0,18751.287109375,43.177978515625,2.2164466381073,5.50054931640625,40.57465362548828
Dominican Republic,2017,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,10666843.0,19414.001953125,43.00409317016602,2.204633235931396,5.62999963760376,40.3852424621582
Dominican Republic,2018,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,10782053.0,20547.658203125,43.87045669555664,2.323952198028564,5.610561847686768,40.42087554931641
Dominican Republic,2019,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,10894043.0,21363.861328125,42.99628067016602,2.208009481430054,5.679431915283203,40.28590393066406
Dominican Republic,2020,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,11008300.0,19721.3203125,40.33297348022461,1.893203020095825,5.989998340606689,39.41977310180664
Dominican Republic,2021,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,11123476.0,21912.259765625,39.38688659667969,1.805522441864014,6.269374370574951,38.93767547607422
Dominican Republic,2022,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,11230734.0,22757.388671875,38.00550079345703,1.680411815643311,6.430641651153564,38.16998672485352
Dominican Republic,2023,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,11331265.0,23087.93359375,38.59866333007813,1.724441051483154,6.15061616897583,38.42763137817383
Algeria,1995,Middle East and North Africa,Africa,Northern Africa,Upper middle income,28470192.0,10588.443359375,35.10320663452148,1.439236760139465,6.578816890716553,35.82136154174805
Algeria,2012,Middle East and North Africa,Africa,Northern Africa,Upper middle income,37646164.0,14697.5400390625,28.92897987365723,1.058017253875732,8.570564270019531,32.95441436767578
Ecuador,1990,Latin America and the Caribbean,Americas,South America,Upper middle income,10473673.0,9093.611328125,45.67928695678711,2.512995481491089,5.15000057220459,41.5506591796875
Ecuador,1994,Latin America and the Caribbean,Americas,South America,Upper middle income,11372197.0,9482.4921875,47.70894241333008,2.827425003051758,4.366064548492432,41.86457061767578
Ecuador,1997,Latin America and the Caribbean,Americas,South America,Upper middle income,12031127.0,9727.2822265625,46.4915885925293,2.677603483200073,4.949999809265137,40.61399459838867
Ecuador,1999,Latin America and the Caribbean,Americas,South America,Upper middle income,12470795.0,9231.5927734375,52.11707305908203,3.555984497070313,4.157615184783936,43.80756759643555
Ecuador,2000,Latin America and the Caribbean,Americas,South America,Upper middle income,12689206.0,9171.7509765625,55.31394577026367,4.264324188232422,3.549999713897705,44.72665405273438
Ecuador,2001,Latin America and the Caribbean,Americas,South America,Upper middle income,12910740.0,9393.54296875,53.15512466430664,3.798622369766235,3.950000286102295,43.89125061035156
Ecuador,2003,Latin America and the Caribbean,Americas,South America,Upper middle income,13372306.0,9790.7509765625,52.28914642333984,3.670397520065308,3.979273557662964,43.77424240112305
Ecuador,2004,Latin America and the Caribbean,Americas,South America,Upper middle income,13608701.0,10278.0,52.24345779418945,3.651842355728149,4.079606533050537,43.68079376220703
Ecuador,2005,Latin America and the Caribbean,Americas,South America,Upper middle income,13846163.0,10647.0859375,51.87345886230469,3.590672492980957,3.939605712890625,43.77000045776367
Ecuador,2006,Latin America and the Caribbean,Americas,South America,Upper middle income,14086131.0,10920.03515625,51.42622756958008,3.476704597473145,4.209579944610596,43.50478744506836
Ecuador,2007,Latin America and the Caribbean,Americas,South America,Upper middle income,14328773.0,10939.3447265625,52.84891891479492,3.721881628036499,3.880000352859497,44.28768539428711
Ecuador,2008,Latin America and the Caribbean,Americas,South America,Upper middle income,14575202.0,11460.4052734375,49.19514465332031,3.071371078491211,4.329134464263916,43.10708618164063
Ecuador,2009,Latin America and the Caribbean,Americas,South America,Upper middle income,14825954.0,11389.4951171875,48.18122482299805,2.899235963821411,4.530001163482666,42.60502624511719
Ecuador,2010,Latin America and the Caribbean,Americas,South America,Upper middle income,15076695.0,11651.3427734375,48.76600646972656,2.985304832458496,4.550455570220947,43.16869354248047
Ecuador,2011,Latin America and the Caribbean,Americas,South America,Upper middle income,15326227.0,12433.7587890625,45.63785934448242,2.518168210983276,4.760475635528564,41.82132339477539
Ecuador,2012,Latin America and the Caribbean,Americas,South America,Upper middle income,15572194.0,12945.0771484375,46.55829620361328,2.662453174591064,4.559543609619141,42.12704849243164
Ecuador,2013,Latin America and the Caribbean,Americas,South America,Upper middle income,15807128.0,13672.306640625,46.72359085083008,2.670313119888306,4.929999351501465,42.26974105834961
Ecuador,2014,Latin America and the Caribbean,Americas,South America,Upper middle income,16035124.0,14047.4912109375,44.69971466064453,2.401225566864014,5.230000495910645,41.104736328125
Ecuador,2015,Latin America and the Caribbean,Americas,South America,Upper middle income,16266225.0,13864.4873046875,45.92616653442383,2.562142133712769,4.880488395690918,41.7302131652832
Ecuador,2016,Latin America and the Caribbean,Americas,South America,Upper middle income,16505139.0,13569.796875,44.76264190673828,2.407176494598389,4.990498065948486,41.11753463745117
Ecuador,2017,Latin America and the Caribbean,Americas,South America,Upper middle income,16759520.0,14161.705078125,44.21455001831055,2.342954635620117,5.040504932403564,40.93567657470703
Ecuador,2018,Latin America and the Caribbean,Americas,South America,Upper middle income,17049546.0,14066.17578125,45.22174453735352,2.473276138305664,4.979502201080322,41.5012092590332
Ecuador,2019,Latin America and the Caribbean,Americas,South America,Upper middle income,17340022.0,13853.4208984375,45.4238395690918,2.495730876922607,4.909999370574951,41.55261611938477
Ecuador,2020,Latin America and the Caribbean,Americas,South America,Upper middle income,17546064.0,12425.017578125,46.34634399414063,2.632027149200439,4.850485324859619,41.46764755249023
Ecuador,2021,Latin America and the Caribbean,Americas,South America,Upper middle income,17682454.0,13539.7109375,46.32929611206055,2.613314151763916,5.119488716125488,41.97245788574219
Ecuador,2022,Latin America and the Caribbean,Americas,South America,Upper middle income,17823896.0,14263.2041015625,44.51778793334961,2.373708486557007,5.189999580383301,41.23784255981445
Ecuador,2023,Latin America and the Caribbean,Americas,South America,Upper middle income,17980082.0,14472.31640625,44.07855606079102,2.316145896911621,5.2310471534729,41.06650924682617
Egypt,1991,Middle East and North Africa,Africa,Northern Africa,Lower middle income,60028996.0,7876.552734375,37.46344757080078,1.667081117630005,7.619028568267822,36.30101776123047
Egypt,1996,Middle East and North Africa,Africa,Northern Africa,Lower middle income,67028048.0,8662.3310546875,35.50289154052734,1.529371857643127,8.430062294006348,35.412109375
Egypt,2000,Middle East and North Africa,Africa,Northern Africa,Lower middle income,73083280.0,9981.6279296875,36.27011108398438,1.581771850585938,8.120000839233398,35.7587890625
Egypt,2005,Middle East and North Africa,Africa,Northern Africa,Lower middle income,81101008.0,10700.609375,35.43068695068359,1.507791876792908,8.050000190734863,35.8134651184082
Egypt,2009,Middle East and North Africa,Africa,Northern Africa,Lower middle income,87501632.0,12728.0810546875,33.98382949829102,1.407658576965332,8.4491548538208,35.05914306640625
Egypt,2011,Middle East and North Africa,Africa,Northern Africa,Lower middle income,91093064.0,13082.4267578125,32.99727630615234,1.325547456741333,8.519149780273438,34.96114349365234
Egypt,2015,Middle East and North Africa,Africa,Northern Africa,Lower middle income,99597344.0,13425.912109375,36.78142547607422,1.618339538574219,7.899210453033447,35.49007415771484
Egypt,2018,Middle East and North Africa,Africa,Northern Africa,Lower middle income,105682096.0,14488.208984375,35.41963577270508,1.512035727500916,8.060001373291016,35.11824417114258
